DateRep,Countries and territories,Cases,Deaths
2020-03-17,Italy,4000,347
2020-03-16,Italy,6230,370
2020-03-15,Italy,90,173
2020-03-14,Italy,2547,252
2020-03-13,Italy,2651,189
2020-03-12,Italy,2313,196
2020-03-11,Italy,977,167
2020-03-10,Italy,1797,98
2020-03-09,Italy,1492,133
2020-03-08,Italy,1247,36
2020-03-07,Italy,778,49
2020-03-06,Italy,769,41
2020-03-05,Italy,587,27
2020-03-04,Italy,667,28
2020-03-03,Italy,146,17
2020-03-02,Italy,561,6
2020-03-01,Italy,240,8
2020-02-29,Italy,238,4
2020-02-28,Italy,250,5
2020-02-27,Italy,78,1
2020-02-26,Italy,93,5
2020-02-25,Italy,97,4
2020-02-24,Italy,53,0
2020-02-23,Italy,62,2
2020-02-22,Italy,14,0
2020-02-21,Italy,0,0
2020-02-20,Italy,0,0
2020-02-19,Italy,0,0
2020-02-18,Italy,0,0
2020-02-17,Italy,0,0
2020-02-16,Italy,0,0
2020-02-15,Italy,0,0
2020-02-14,Italy,0,0
2020-02-13,Italy,0,0
2020-02-12,Italy,0,0
2020-02-11,Italy,0,0
2020-02-10,Italy,0,0
2020-02-09,Italy,0,0
2020-02-08,Italy,0,0
2020-02-07,Italy,0,0
2020-02-06,Italy,0,0
2020-02-05,Italy,0,0
2020-02-04,Italy,0,0
2020-02-03,Italy,0,0
2020-02-02,Italy,0,0
2020-02-01,Italy,0,0
2020-01-31,Italy,3,0
2020-01-30,Italy,0,0
2020-01-29,Italy,0,0
2020-01-28,Italy,0,0
2020-01-27,Italy,0,0
2020-01-26,Italy,0,0
2020-01-25,Italy,0,0
2020-01-24,Italy,0,0
2020-01-23,Italy,0,0
2020-01-22,Italy,0,0
2020-01-21,Italy,0,0
2020-01-20,Italy,0,0
2020-01-19,Italy,0,0
2020-01-18,Italy,0,0
2020-01-17,Italy,0,0
2020-01-16,Italy,0,0
2020-01-15,Italy,0,0
2020-01-14,Italy,0,0
2020-01-13,Italy,0,0
2020-01-12,Italy,0,0
2020-01-11,Italy,0,0
2020-01-10,Italy,0,0
2020-01-09,Italy,0,0
2020-01-08,Italy,0,0
2020-01-07,Italy,0,0
2020-01-06,Italy,0,0
2020-01-05,Italy,0,0
2020-01-04,Italy,0,0
2020-01-03,Italy,0,0
2020-01-02,Italy,0,0
2020-01-01,Italy,0,0
2019-12-31,Italy,0,0
2020-03-26,Jamaica,4,0
2020-03-25,Jamaica,2,1
2020-03-24,Jamaica,0,0
2020-03-23,Jamaica,0,0
2020-03-22,Jamaica,0,0
2020-03-21,Jamaica,3,0
2020-03-20,Jamaica,1,0
2020-03-19,Jamaica,2,0
2020-03-18,Jamaica,3,0
2020-03-17,Jamaica,0,0
2020-03-16,Jamaica,2,0
2020-03-14,Jamaica,2,0
2020-03-13,Jamaica,4,0
2020-03-12,Jamaica,2,0
2020-03-26,Japan,75,2
2020-03-25,Japan,65,1
2020-03-24,Japan,39,1
2020-03-23,Japan,43,5
2020-03-22,Japan,39,1
2020-03-21,Japan,57,2
2020-03-20,Japan,77,4
2020-03-19,Japan,44,1
2020-03-18,Japan,5,0
2020-03-17,Japan,10,4
2020-03-16,Japan,34,2
2020-03-15,Japan,43,1
2020-03-14,Japan,62,2
2020-03-13,Japan,56,4
2020-03-12,Japan,51,3
2020-03-11,Japan,54,3
2020-03-10,Japan,26,2
2020-03-09,Japan,33,1
2020-03-08,Japan,47,0
2020-03-07,Japan,59,0
2020-03-06,Japan,32,0
2020-03-05,Japan,49,0
2020-03-04,Japan,14,0
2020-03-03,Japan,0,0
2020-03-02,Japan,15,1
2020-03-01,Japan,9,2
2020-02-29,Japan,20,0
2020-02-28,Japan,24,0
2020-02-27,Japan,22,2
2020-02-26,Japan,20,0
2020-02-25,Japan,0,0
2020-02-24,Japan,12,0
2020-02-23,Japan,27,0
2020-02-22,Japan,12,0
2020-02-21,Japan,9,0
2020-02-20,Japan,18,0
2020-02-19,Japan,7,0
2020-02-18,Japan,0,0
2020-02-17,Japan,7,0
2020-02-16,Japan,14,0
2020-02-15,Japan,8,0
2020-02-14,Japan,1,0
2020-02-13,Japan,4,1
2020-02-12,Japan,0,0
2020-02-11,Japan,0,0
2020-02-10,Japan,0,0
2020-02-09,Japan,0,0
2020-02-08,Japan,0,0
2020-02-07,Japan,0,0
2020-02-06,Japan,0,0
2020-02-05,Japan,5,0
2020-02-04,Japan,0,0
2020-02-03,Japan,1,0
2020-02-02,Japan,4,0
2020-02-01,Japan,1,0
2020-01-31,Japan,3,0
2020-01-30,Japan,4,0
2020-01-29,Japan,3,0
2020-01-28,Japan,1,0
2020-01-27,Japan,0,0
2020-01-26,Japan,1,0
2020-01-25,Japan,0,0
2020-01-24,Japan,1,0
2020-01-23,Japan,0,0
2020-01-22,Japan,0,0
2020-01-21,Japan,0,0
2020-01-20,Japan,0,0
2020-01-19,Japan,0,0
2020-01-18,Japan,0,0
2020-01-17,Japan,0,0
2020-01-16,Japan,0,0
2020-01-15,Japan,1,0
2020-01-14,Japan,0,0
2020-01-13,Japan,0,0
2020-01-12,Japan,0,0
2020-01-11,Japan,0,0
2020-01-10,Japan,0,0
2020-01-09,Japan,0,0
2020-01-08,Japan,0,0
2020-01-07,Japan,0,0
2020-01-06,Japan,0,0
2020-01-05,Japan,0,0
2020-01-04,Japan,0,0
2020-01-03,Japan,0,0
2020-01-02,Japan,0,0
2020-01-01,Japan,0,0
2019-12-31,Japan,0,0
2020-03-26,Jersey,0,0
2020-03-25,Jersey,0,0
2020-03-24,Jersey,3,0
2020-03-23,Jersey,3,0
2020-03-22,Jersey,0,0
2020-03-21,Jersey,7,0
2020-03-20,Jersey,5,0
2020-03-26,Jordan,26,0
2020-03-25,Jordan,15,0
2020-03-24,Jordan,13,0
2020-03-23,Jordan,15,0
2020-03-22,Jordan,15,0
2020-03-21,Jordan,13,0
2020-03-20,Jordan,4,0
2020-03-19,Jordan,17,0
2020-03-18,Jordan,19,0
2020-03-17,Jordan,1,0
2020-03-16,Jordan,14,0
2020-03-15,Jordan,0,0
2020-03-08,Jordan,0,0
2020-03-03,Jordan,1,0
2020-03-26,Kazakhstan,9,0
2020-03-25,Kazakhstan,17,0
2020-03-24,Kazakhstan,2,0
2020-03-23,Kazakhstan,4,0
2020-03-22,Kazakhstan,3,0
2020-03-21,Kazakhstan,4,0
2020-03-20,Kazakhstan,12,0
2020-03-19,Kazakhstan,4,0
2020-03-18,Kazakhstan,22,0
2020-03-17,Kazakhstan,2,0
2020-03-16,Kazakhstan,3,0
2020-03-15,Kazakhstan,6,0
2020-03-26,Kenya,0,0
2020-03-25,Kenya,9,0
2020-03-24,Kenya,1,0
2020-03-23,Kenya,8,0
2020-03-22,Kenya,0,0
2020-03-21,Kenya,0,0
2020-03-20,Kenya,0,0
2020-03-19,Kenya,3,0
2020-03-18,Kenya,1,0
2020-03-17,Kenya,0,0
2020-03-16,Kenya,2,0
2020-03-15,Kenya,0,0
2020-03-14,Kenya,1,0
2020-03-26,Kosovo,8,0
2020-03-25,Kosovo,2,0
2020-03-24,Kosovo,30,0
2020-03-23,Kosovo,7,1
2020-03-22,Kosovo,0,0
2020-03-21,Kosovo,3,0
2020-03-20,Kosovo,2,0
2020-03-19,Kosovo,0,0
2020-03-18,Kosovo,17,0
2020-03-17,Kosovo,0,0
2020-03-16,Kosovo,2,0
2020-03-26,Kuwait,4,0
2020-03-25,Kuwait,2,0
2020-03-24,Kuwait,1,0
2020-03-23,Kuwait,12,0
2020-03-22,Kuwait,17,0
2020-03-21,Kuwait,11,0
2020-03-20,Kuwait,6,0
2020-03-19,Kuwait,12,0
2020-03-18,Kuwait,7,0
2020-03-17,Kuwait,11,0
2020-03-16,Kuwait,8,0
2020-03-15,Kuwait,4,0
2020-03-14,Kuwait,20,0
2020-03-13,Kuwait,8,0
2020-03-12,Kuwait,3,0
2020-03-11,Kuwait,4,0
2020-03-10,Kuwait,1,0
2020-03-09,Kuwait,3,0
2020-03-08,Kuwait,3,0
2020-03-06,Kuwait,2,0
2020-03-03,Kuwait,10,0
2020-03-02,Kuwait,1,0
2020-03-01,Kuwait,0,0
2020-02-29,Kuwait,2,0
2020-02-28,Kuwait,17,0
2020-02-27,Kuwait,15,0
2020-02-26,Kuwait,6,0
2020-02-25,Kuwait,2,0
2020-02-24,Kuwait,3,0
2020-02-23,Kuwait,0,0
2020-02-22,Kuwait,0,0
2020-02-21,Kuwait,0,0
2020-02-20,Kuwait,0,0
2020-02-19,Kuwait,0,0
2020-02-18,Kuwait,0,0
2020-02-17,Kuwait,0,0
2020-02-16,Kuwait,0,0
2020-02-15,Kuwait,0,0
2020-02-14,Kuwait,0,0
2020-02-13,Kuwait,0,0
2020-02-12,Kuwait,0,0
2020-02-11,Kuwait,0,0
2020-02-10,Kuwait,0,0
2020-02-09,Kuwait,0,0
2020-02-08,Kuwait,0,0
2020-02-07,Kuwait,0,0
2020-02-06,Kuwait,0,0
2020-02-05,Kuwait,0,0
2020-02-04,Kuwait,0,0
2020-02-03,Kuwait,0,0
2020-02-02,Kuwait,0,0
2020-02-01,Kuwait,0,0
2020-01-31,Kuwait,0,0
2020-01-30,Kuwait,0,0
2020-01-29,Kuwait,0,0
2020-01-28,Kuwait,0,0
2020-01-27,Kuwait,0,0
2020-01-26,Kuwait,0,0
2020-01-25,Kuwait,0,0
2020-01-24,Kuwait,0,0
2020-01-23,Kuwait,0,0
2020-01-22,Kuwait,0,0
2020-01-21,Kuwait,0,0
2020-01-20,Kuwait,0,0
2020-01-19,Kuwait,0,0
2020-01-18,Kuwait,0,0
2020-01-17,Kuwait,0,0
2020-01-16,Kuwait,0,0
2020-01-15,Kuwait,0,0
2020-01-14,Kuwait,0,0
2020-01-13,Kuwait,0,0
2020-01-12,Kuwait,0,0
2020-01-11,Kuwait,0,0
2020-01-10,Kuwait,0,0
2020-01-09,Kuwait,0,0
2020-01-08,Kuwait,0,0
2020-01-07,Kuwait,0,0
2020-01-06,Kuwait,0,0
2020-01-05,Kuwait,0,0
2020-01-04,Kuwait,0,0
2020-01-03,Kuwait,0,0
2020-01-02,Kuwait,0,0
2020-01-01,Kuwait,0,0
2019-12-31,Kuwait,0,0
2020-03-26,Kyrgyzstan,2,0
2020-03-25,Kyrgyzstan,26,0
2020-03-24,Kyrgyzstan,2,0
2020-03-23,Kyrgyzstan,0,0
2020-03-22,Kyrgyzstan,8,0
2020-03-21,Kyrgyzstan,0,0
2020-03-20,Kyrgyzstan,3,0
2020-03-19,Kyrgyzstan,3,0
2020-03-26,Laos,0,0
2020-03-25,Laos,2,0
2020-03-26,Latvia,24,0
2020-03-25,Latvia,17,0
2020-03-24,Latvia,41,0
2020-03-23,Latvia,15,0
2020-03-22,Latvia,13,0
2020-03-21,Latvia,25,0
2020-03-20,Latvia,15,0
2020-03-19,Latvia,10,0
2020-03-18,Latvia,25,0
2020-03-17,Latvia,5,0
2020-03-16,Latvia,5,0
2020-03-15,Latvia,7,0
2020-03-14,Latvia,3,0
2020-03-13,Latvia,6,0
2020-03-12,Latvia,2,0
2020-03-11,Latvia,2,0
2020-03-10,Latvia,3,0
2020-03-09,Latvia,1,0
2020-03-08,Latvia,1,0
2020-03-03,Latvia,1,0
2020-03-26,Lebanon,29,0
2020-03-25,Lebanon,37,0
2020-03-24,Lebanon,19,0
2020-03-23,Lebanon,18,0
2020-03-22,Lebanon,67,0
2020-03-21,Lebanon,14,0
2020-03-20,Lebanon,16,0
2020-03-19,Lebanon,13,1
2020-03-18,Lebanon,0,0
2020-03-17,Lebanon,21,0
2020-03-16,Lebanon,6,0
2020-03-15,Lebanon,27,1
2020-03-13,Lebanon,5,0
2020-03-12,Lebanon,20,1
2020-03-11,Lebanon,0,1
2020-03-10,Lebanon,9,0
2020-03-09,Lebanon,10,0
2020-03-07,Lebanon,6,0
2020-03-06,Lebanon,3,0
2020-03-03,Lebanon,3,0
2020-03-02,Lebanon,6,0
2020-03-01,Lebanon,1,0
2020-02-29,Lebanon,0,0
2020-02-28,Lebanon,1,0
2020-02-27,Lebanon,1,0
2020-02-26,Lebanon,0,0
2020-02-25,Lebanon,0,0
2020-02-24,Lebanon,0,0
2020-02-23,Lebanon,0,0
2020-02-22,Lebanon,1,0
2020-02-21,Lebanon,0,0
2020-02-20,Lebanon,0,0
2020-02-19,Lebanon,0,0
2020-02-18,Lebanon,0,0
2020-02-17,Lebanon,0,0
2020-02-16,Lebanon,0,0
2020-02-15,Lebanon,0,0
2020-02-14,Lebanon,0,0
2020-02-13,Lebanon,0,0
2020-02-12,Lebanon,0,0
2020-02-11,Lebanon,0,0
2020-02-10,Lebanon,0,0
2020-02-09,Lebanon,0,0
2020-02-08,Lebanon,0,0
2020-02-07,Lebanon,0,0
2020-02-06,Lebanon,0,0
2020-02-05,Lebanon,0,0
2020-02-04,Lebanon,0,0
2020-02-03,Lebanon,0,0
2020-02-02,Lebanon,0,0
2020-02-01,Lebanon,0,0
2020-01-31,Lebanon,0,0
2020-01-30,Lebanon,0,0
2020-01-29,Lebanon,0,0
2020-01-28,Lebanon,0,0
2020-01-27,Lebanon,0,0
2020-01-26,Lebanon,0,0
2020-01-25,Lebanon,0,0
2020-01-24,Lebanon,0,0
2020-01-23,Lebanon,0,0
2020-01-22,Lebanon,0,0
2020-01-21,Lebanon,0,0
2020-01-20,Lebanon,0,0
2020-01-19,Lebanon,0,0
2020-01-18,Lebanon,0,0
2020-01-17,Lebanon,0,0
2020-01-16,Lebanon,0,0
2020-01-15,Lebanon,0,0
2020-01-14,Lebanon,0,0
2020-01-13,Lebanon,0,0
2020-01-12,Lebanon,0,0
2020-01-11,Lebanon,0,0
2020-01-10,Lebanon,0,0
2020-01-09,Lebanon,0,0
2020-01-08,Lebanon,0,0
2020-01-07,Lebanon,0,0
2020-01-06,Lebanon,0,0
2020-01-05,Lebanon,0,0
2020-01-04,Lebanon,0,0
2020-01-03,Lebanon,0,0
2020-01-02,Lebanon,0,0
2020-01-01,Lebanon,0,0
2019-12-31,Lebanon,0,0
2020-03-26,Liberia,0,0
2020-03-25,Liberia,0,0
2020-03-24,Liberia,0,0
2020-03-23,Liberia,0,0
2020-03-22,Liberia,1,0
2020-03-21,Liberia,0,0
2020-03-20,Liberia,0,0
2020-03-19,Liberia,0,0
2020-03-18,Liberia,1,0
2020-03-17,Liberia,1,0
2020-03-26,Libya,0,0
2020-03-25,Libya,1,0
2020-03-26,Liechtenstein,4,0
2020-03-25,Liechtenstein,1,0
2020-03-24,Liechtenstein,0,0
2020-03-23,Liechtenstein,10,0
2020-03-22,Liechtenstein,2,0
2020-03-21,Liechtenstein,9,0
2020-03-20,Liechtenstein,0,0
2020-03-19,Liechtenstein,18,0
2020-03-18,Liechtenstein,0,0
2020-03-17,Liechtenstein,0,0
2020-03-16,Liechtenstein,3,0
2020-03-15,Liechtenstein,0,0
2020-03-14,Liechtenstein,0,0
2020-03-13,Liechtenstein,1,0
2020-03-12,Liechtenstein,2,0
2020-03-05,Liechtenstein,1,0
2020-03-26,Lithuania,65,2
2020-03-25,Lithuania,30,1
2020-03-24,Lithuania,36,0
2020-03-23,Lithuania,38,0
2020-03-22,Lithuania,36,0
2020-03-21,Lithuania,21,1
2020-03-20,Lithuania,15,0
2020-03-19,Lithuania,8,0
2020-03-18,Lithuania,8,0
2020-03-17,Lithuania,3,0
2020-03-16,Lithuania,5,0
2020-03-15,Lithuania,3,0
2020-03-14,Lithuania,3,0
2020-03-12,Lithuania,0,0
2020-03-11,Lithuania,2,0
2020-03-02,Lithuania,0,0
2020-03-01,Lithuania,0,0
2020-02-29,Lithuania,0,0
2020-02-28,Lithuania,1,0
2020-02-27,Lithuania,0,0
2020-02-26,Lithuania,0,0
2020-02-25,Lithuania,0,0
2020-02-24,Lithuania,0,0
2020-02-23,Lithuania,0,0
2020-02-22,Lithuania,0,0
2020-02-21,Lithuania,0,0
2020-02-20,Lithuania,0,0
2020-02-19,Lithuania,0,0
2020-02-18,Lithuania,0,0
2020-02-17,Lithuania,0,0
2020-02-16,Lithuania,0,0
2020-02-15,Lithuania,0,0
2020-02-14,Lithuania,0,0
2020-02-13,Lithuania,0,0
2020-02-12,Lithuania,0,0
2020-02-11,Lithuania,0,0
2020-02-10,Lithuania,0,0
2020-02-09,Lithuania,0,0
2020-02-08,Lithuania,0,0
2020-02-07,Lithuania,0,0
2020-02-06,Lithuania,0,0
2020-02-05,Lithuania,0,0
2020-02-04,Lithuania,0,0
2020-02-03,Lithuania,0,0
2020-02-02,Lithuania,0,0
2020-02-01,Lithuania,0,0
2020-01-31,Lithuania,0,0
2020-01-30,Lithuania,0,0
2020-01-29,Lithuania,0,0
2020-01-28,Lithuania,0,0
2020-01-27,Lithuania,0,0
2020-01-26,Lithuania,0,0
2020-01-25,Lithuania,0,0
2020-01-24,Lithuania,0,0
2020-01-23,Lithuania,0,0
2020-01-22,Lithuania,0,0
2020-01-21,Lithuania,0,0
2020-01-20,Lithuania,0,0
2020-01-19,Lithuania,0,0
2020-01-18,Lithuania,0,0
2020-01-17,Lithuania,0,0
2020-01-16,Lithuania,0,0
2020-01-15,Lithuania,0,0
2020-01-14,Lithuania,0,0
2020-01-13,Lithuania,0,0
2020-01-12,Lithuania,0,0
2020-01-11,Lithuania,0,0
2020-01-10,Lithuania,0,0
2020-01-09,Lithuania,0,0
2020-01-08,Lithuania,0,0
2020-01-07,Lithuania,0,0
2020-01-06,Lithuania,0,0
2020-01-05,Lithuania,0,0
2020-01-04,Lithuania,0,0
2020-01-03,Lithuania,0,0
2020-01-02,Lithuania,0,0
2020-01-01,Lithuania,0,0
2019-12-31,Lithuania,0,0
2020-03-26,Luxembourg,234,0
2020-03-25,Luxembourg,224,0
2020-03-24,Luxembourg,77,0
2020-03-23,Luxembourg,128,0
2020-03-22,Luxembourg,186,3
2020-03-21,Luxembourg,139,1
2020-03-20,Luxembourg,135,2
2020-03-19,Luxembourg,70,1
2020-03-18,Luxembourg,59,0
2020-03-17,Luxembourg,4,0
2020-03-16,Luxembourg,39,0
2020-03-14,Luxembourg,12,1
2020-03-13,Luxembourg,19,0
2020-03-12,Luxembourg,0,0
2020-03-11,Luxembourg,2,0
2020-03-09,Luxembourg,2,0
2020-03-07,Luxembourg,2,0
2020-03-02,Luxembourg,0,0
2020-03-01,Luxembourg,1,0
2020-02-29,Luxembourg,0,0
2020-02-28,Luxembourg,0,0
2020-02-27,Luxembourg,0,0
2020-02-26,Luxembourg,0,0
2020-02-25,Luxembourg,0,0
2020-02-24,Luxembourg,0,0
2020-02-23,Luxembourg,0,0
2020-02-22,Luxembourg,0,0
2020-02-21,Luxembourg,0,0
2020-02-20,Luxembourg,0,0
2020-02-19,Luxembourg,0,0
2020-02-18,Luxembourg,0,0
2020-02-17,Luxembourg,0,0
2020-02-16,Luxembourg,0,0
2020-02-15,Luxembourg,0,0
2020-02-14,Luxembourg,0,0
2020-02-13,Luxembourg,0,0
2020-02-12,Luxembourg,0,0
2020-02-11,Luxembourg,0,0
2020-02-10,Luxembourg,0,0
2020-02-09,Luxembourg,0,0
2020-02-08,Luxembourg,0,0
2020-02-07,Luxembourg,0,0
2020-02-06,Luxembourg,0,0
2020-02-05,Luxembourg,0,0
2020-02-04,Luxembourg,0,0
2020-02-03,Luxembourg,0,0
2020-02-02,Luxembourg,0,0
2020-02-01,Luxembourg,0,0
2020-01-31,Luxembourg,0,0
2020-01-30,Luxembourg,0,0
2020-01-29,Luxembourg,0,0
2020-01-28,Luxembourg,0,0
2020-01-27,Luxembourg,0,0
2020-01-26,Luxembourg,0,0
2020-01-25,Luxembourg,0,0
2020-01-24,Luxembourg,0,0
2020-01-23,Luxembourg,0,0
2020-01-22,Luxembourg,0,0
2020-01-21,Luxembourg,0,0
2020-01-20,Luxembourg,0,0
2020-01-19,Luxembourg,0,0
2020-01-18,Luxembourg,0,0
2020-01-17,Luxembourg,0,0
2020-01-16,Luxembourg,0,0
2020-01-15,Luxembourg,0,0
2020-01-14,Luxembourg,0,0
2020-01-13,Luxembourg,0,0
2020-01-12,Luxembourg,0,0
2020-01-11,Luxembourg,0,0
2020-01-10,Luxembourg,0,0
2020-01-09,Luxembourg,0,0
2020-01-08,Luxembourg,0,0
2020-01-07,Luxembourg,0,0
2020-01-06,Luxembourg,0,0
2020-01-05,Luxembourg,0,0
2020-01-04,Luxembourg,0,0
2020-01-03,Luxembourg,0,0
2020-01-02,Luxembourg,0,0
2020-01-01,Luxembourg,0,0
2019-12-31,Luxembourg,0,0
2020-03-26,Madagascar,0,0
2020-03-25,Madagascar,2,0
2020-03-24,Madagascar,14,0
2020-03-23,Madagascar,0,0
2020-03-22,Madagascar,0,0
2020-03-21,Madagascar,3,0
2020-03-26,Malaysia,172,4
2020-03-25,Malaysia,106,1
2020-03-24,Malaysia,212,4
2020-03-23,Malaysia,123,6
2020-03-22,Malaysia,153,2
2020-03-21,Malaysia,130,0
2020-03-20,Malaysia,110,0
2020-03-19,Malaysia,117,0
2020-03-18,Malaysia,120,2
2020-03-17,Malaysia,125,0
2020-03-16,Malaysia,190,0
2020-03-15,Malaysia,41,0
2020-03-14,Malaysia,39,0
2020-03-13,Malaysia,9,0
2020-03-12,Malaysia,20,0
2020-03-11,Malaysia,12,0
2020-03-10,Malaysia,18,0
2020-03-09,Malaysia,6,0
2020-03-08,Malaysia,10,0
2020-03-07,Malaysia,33,0
2020-03-06,Malaysia,0,0
2020-03-05,Malaysia,14,0
2020-03-04,Malaysia,7,0
2020-03-02,Malaysia,4,0
2020-03-01,Malaysia,0,0
2020-02-29,Malaysia,2,0
2020-02-28,Malaysia,1,0
2020-02-27,Malaysia,0,0
2020-02-26,Malaysia,0,0
2020-02-25,Malaysia,0,0
2020-02-24,Malaysia,0,0
2020-02-23,Malaysia,0,0
2020-02-22,Malaysia,0,0
2020-02-21,Malaysia,0,0
2020-02-20,Malaysia,0,0
2020-02-19,Malaysia,0,0
2020-02-18,Malaysia,0,0
2020-02-17,Malaysia,0,0
2020-02-16,Malaysia,1,0
2020-02-15,Malaysia,2,0
2020-02-14,Malaysia,1,0
2020-02-13,Malaysia,0,0
2020-02-12,Malaysia,0,0
2020-02-11,Malaysia,0,0
2020-02-10,Malaysia,2,0
2020-02-09,Malaysia,1,0
2020-02-08,Malaysia,1,0
2020-02-07,Malaysia,2,0
2020-02-06,Malaysia,2,0
2020-02-05,Malaysia,2,0
2020-02-04,Malaysia,0,0
2020-02-03,Malaysia,0,0
2020-02-02,Malaysia,0,0
2020-02-01,Malaysia,0,0
2020-01-31,Malaysia,1,0
2020-01-30,Malaysia,0,0
2020-01-29,Malaysia,3,0
2020-01-28,Malaysia,0,0
2020-01-27,Malaysia,0,0
2020-01-26,Malaysia,1,0
2020-01-25,Malaysia,3,0
2020-01-24,Malaysia,0,0
2020-01-23,Malaysia,0,0
2020-01-22,Malaysia,0,0
2020-01-21,Malaysia,0,0
2020-01-20,Malaysia,0,0
2020-01-19,Malaysia,0,0
2020-01-18,Malaysia,0,0
2020-01-17,Malaysia,0,0
2020-01-16,Malaysia,0,0
2020-01-15,Malaysia,0,0
2020-01-14,Malaysia,0,0
2020-01-13,Malaysia,0,0
2020-01-12,Malaysia,0,0
2020-01-11,Malaysia,0,0
2020-01-10,Malaysia,0,0
2020-01-09,Malaysia,0,0
2020-01-08,Malaysia,0,0
2020-01-07,Malaysia,0,0
2020-01-06,Malaysia,0,0
2020-01-05,Malaysia,0,0
2020-01-04,Malaysia,0,0
2020-01-03,Malaysia,0,0
2020-01-02,Malaysia,0,0
2020-01-01,Malaysia,0,0
2019-12-31,Malaysia,0,0
2020-03-26,Maldives,0,0
2020-03-25,Maldives,0,0
2020-03-24,Maldives,0,0
2020-03-23,Maldives,0,0
2020-03-22,Maldives,0,0
2020-03-21,Maldives,0,0
2020-03-20,Maldives,0,0
2020-03-19,Maldives,0,0
2020-03-18,Maldives,0,0
2020-03-17,Maldives,0,0
2020-03-16,Maldives,4,0
2020-03-15,Maldives,0,0
2020-03-14,Maldives,1,0
2020-03-12,Maldives,2,0
2020-03-11,Maldives,2,0
2020-03-09,Maldives,2,0
2020-03-08,Maldives,2,0
2020-03-26,Mali,2,0
2020-03-26,Malta,9,0
2020-03-25,Malta,13,0
2020-03-24,Malta,17,0
2020-03-23,Malta,17,0
2020-03-22,Malta,9,0
2020-03-21,Malta,11,0
2020-03-20,Malta,5,0
2020-03-19,Malta,10,0
2020-03-18,Malta,8,0
2020-03-17,Malta,9,0
2020-03-16,Malta,3,0
2020-03-15,Malta,6,0
2020-03-14,Malta,3,0
2020-03-13,Malta,3,0
2020-03-12,Malta,2,0
2020-03-10,Malta,1,0
2020-03-08,Malta,3,0
2020-03-26,Mauritania,0,0
2020-03-25,Mauritania,0,0
2020-03-24,Mauritania,0,0
2020-03-23,Mauritania,0,0
2020-03-22,Mauritania,0,0
2020-03-21,Mauritania,0,0
2020-03-20,Mauritania,1,0
2020-03-19,Mauritania,0,0
2020-03-18,Mauritania,0,0
2020-03-17,Mauritania,0,0
2020-03-16,Mauritania,0,0
2020-03-15,Mauritania,1,0
2020-03-26,Mauritius,6,0
2020-03-25,Mauritius,6,0
2020-03-24,Mauritius,8,0
2020-03-23,Mauritius,14,1
2020-03-22,Mauritius,2,1
2020-03-21,Mauritius,9,0
2020-03-20,Mauritius,3,0
2020-03-26,Mexico,0,0
2020-03-25,Mexico,38,1
2020-03-24,Mexico,51,2
2020-03-23,Mexico,65,0
2020-03-22,Mexico,48,0
2020-03-21,Mexico,39,2
2020-03-20,Mexico,46,0
2020-03-19,Mexico,25,0
2020-03-18,Mexico,11,0
2020-03-17,Mexico,29,0
2020-03-16,Mexico,12,0
2020-03-15,Mexico,15,0
2020-03-14,Mexico,10,0
2020-03-13,Mexico,5,0
2020-03-12,Mexico,4,0
2020-03-09,Mexico,2,0
2020-03-02,Mexico,1,0
2020-03-01,Mexico,2,0
2020-02-29,Mexico,2,0
2020-02-28,Mexico,0,0
2020-02-27,Mexico,0,0
2020-02-26,Mexico,0,0
2020-02-25,Mexico,0,0
2020-02-24,Mexico,0,0
2020-02-23,Mexico,0,0
2020-02-22,Mexico,0,0
2020-02-21,Mexico,0,0
2020-02-20,Mexico,0,0
2020-02-19,Mexico,0,0
2020-02-18,Mexico,0,0
2020-02-17,Mexico,0,0
2020-02-16,Mexico,0,0
2020-02-15,Mexico,0,0
2020-02-14,Mexico,0,0
2020-02-13,Mexico,0,0
2020-02-12,Mexico,0,0
2020-02-11,Mexico,0,0
2020-02-10,Mexico,0,0
2020-02-09,Mexico,0,0
2020-02-08,Mexico,0,0
2020-02-07,Mexico,0,0
2020-02-06,Mexico,0,0
2020-02-05,Mexico,0,0
2020-02-04,Mexico,0,0
2020-02-03,Mexico,0,0
2020-02-02,Mexico,0,0
2020-02-01,Mexico,0,0
2020-01-31,Mexico,0,0
2020-01-30,Mexico,0,0
2020-01-29,Mexico,0,0
2020-01-28,Mexico,0,0
2020-01-27,Mexico,0,0
2020-01-26,Mexico,0,0
2020-01-25,Mexico,0,0
2020-01-24,Mexico,0,0
2020-01-23,Mexico,0,0
2020-01-22,Mexico,0,0
2020-01-21,Mexico,0,0
2020-01-20,Mexico,0,0
2020-01-19,Mexico,0,0
2020-01-18,Mexico,0,0
2020-01-17,Mexico,0,0
2020-01-16,Mexico,0,0
2020-01-15,Mexico,0,0
2020-01-14,Mexico,0,0
2020-01-13,Mexico,0,0
2020-01-12,Mexico,0,0
2020-01-11,Mexico,0,0
2020-01-10,Mexico,0,0
2020-01-09,Mexico,0,0
2020-01-08,Mexico,0,0
2020-01-07,Mexico,0,0
2020-01-06,Mexico,0,0
2020-01-05,Mexico,0,0
2020-01-04,Mexico,0,0
2020-01-03,Mexico,0,0
2020-01-02,Mexico,0,0
2020-01-01,Mexico,0,0
